,sign,beg,end,folder_name,talker_id,hand
479,DV(gato),24295,25175,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
480,ESCONDER,25175,25930,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
481,VER,25930,28670,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
482,RATO2,28670,29690,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
483,DV(olhar-estarar-correr-pular),29690,33820,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
484,MENINO,33820,34245,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
485,DV(dormir),34245,35145,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
486,DV(pegar-colocar-fechar-lanche-deixar),35145,40025,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
487,DV(correr-sino-bater),40025,43690,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
488,GATO2,43690,44275,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
489,DV(gato-acordar-ouvir-faminto-andar-lanche-morder),44275,49615,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
490,DV(gritar-brabo),49615,52427,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
491,IX(ele),52427,52707,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
492,DV(correr-árvore-esconder),52707,56540,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
493,DV(colher-tomar-barriga-vazar),56540,62410,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
494,RATO2,62410,63480,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
495,DV(correr),63480,64540,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
496,XXX,64540,65820,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
497,DV(correr-lanche),65820,68635,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
498,BOI,68635,69080,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
499,DV(mastigando-rabo-abrir-fechar-correr),69080,77690,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
500,GATO2,77690,78195,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
501,DV(viu-correr-pegar-morder),78195,83850,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
502,BOI,83850,84640,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
503,DV(sentir-rabo-girar),84640,86750,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
504,DV(gato-mordida-soltar),86750,90190,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
505,PRODUZIR,4680,5430,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,2,D
506,NARRATIVA,5430,6190,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,2,D
507,E(positivo),90305,91460,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,2,D
508,FIM,91460,92672,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,2,D
509,PRODUZIR,4680,5430,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,2,E
510,E(positivo),90305,91460,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,2,E
511,FIM,91460,92672,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,2,E
512,DE-NOVO+,88309,90790,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,D
513,E(positivo),173334,173634,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,D
514,COMEÇAR,173634,175579,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,D
515,GATO,175579,177710,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,D
516,DV(colocar-queijo-correr-mirar-espigarda),177710,183205,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,D
517,RATO2,183205,184720,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,D
518,DV(vir),184720,187515,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,D
519,VER,187515,189140,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,D
520,DV(correr),189140,190992,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,D
521,PESSOA,190992,191807,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,D
522,DV(dormir-mão-pão-colocar-bater-sino),191807,198756,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,D
523,GATO,198756,199635,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,D
524,DV(correr-lanche-morder-mão-assustar-correr),201753,208279,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,D
525,HOMEM,208279,209585,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,D
526,DV(espigarda-tiro),209585,210651,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,D
527,DV(correr-tiro-esconder-árvore),210651,217092,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,D
528,DV(tranquilo-água-tomar-vazar-barriga),217092,225365,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,D
529,VER,225365,226465,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,D
530,RATO2,226465,228071,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,D
531,SEGREDO2,228071,228577,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,D
532,DV(carregar-correr),228577,232464,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,D
533,BOI,232464,233703,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,D
534,DV(rabo-pegar-colocar-correr),233703,237269,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,D
535,GATO,237269,238869,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,D
536,DV(pegar-lanche-morder),238869,241208,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,D
537,BOI,241208,241654,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,D
538,DV(assustar-correr-boi-correr),241654,248460,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,D
539,DV(saltar-cair),248460,251647,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,D
540,E(positivo),173334,173634,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,E
541,COMEÇAR,173634,175579,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,E
542,GATO,175579,177710,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,E
543,DV(colocar-queijo-correr-mirar-espigarda),177710,183210,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,E
544,DV(vir),184720,187515,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,E
545,DV(correr),189140,191010,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,E
546,DV(dormir-mão-pão-colocar-bater-sino),191807,198756,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,E
547,GATO,198756,199635,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,E
548,OUVIR,199635,200341,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,E
549,PENSAR,200341,201027,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,E
550,COMER,201027,201753,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,E
551,DV(correr-lanche-morder-mão-assustar-correr),201753,208279,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,E
552,DV(espigarda-tiro),209585,210651,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,E
553,DV(correr-tiro-esconder-árvore),210651,217092,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,E
554,DV(tranquilo-água-tomar-vazar-barriga),217092,225365,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,E
555,DV(carregar-correr),228577,232471,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,E
556,DV(rabo-pegar-colocar-correr),233703,237269,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,E
557,GATO,237269,238869,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,E
558,DV(pegar-lanche-morder),238869,241216,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,E
559,DV(assustar-correr-boi-correr),241654,248460,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,1,E
560,IX(você),4990,5550,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,2,D
561,VER,5550,5970,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,2,D
562,XXX,5970,6790,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,2,D
563,ENTENDER,6790,7250,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,2,D
564,DE--NOVO,7250,7925,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,2,D
565,PODER,7925,8555,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,2,D
566,AVISAR-SI,8555,9115,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,2,D
567,E(positivo),86639,87589,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,2,D
568,CONSEGUIR,87589,88049,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,2,D
569,PODER,88049,89149,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,2,D
570,QUERER,89149,89454,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,2,D
571,DE-NOVO,89454,89954,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,2,D
572,XXX,5970,6800,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,2,E
573,PODER,7925,8575,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,2,E
574,PODER,88049,89149,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,2,E
575,QUERER,89149,89469,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1013/v0.mp4,2,E
